,year,film,wiki,rating,numVotes,worldwide_box_office,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,game-show,history,horror,music,musical,mystery,news,reality-tv,romance,sci-fi,short,sport,talk-show,thriller,war,western
243,1983,Tender Mercies,/wiki/Tender_Mercies,7.3,11219.0,"$8,443,124",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1984,Amadeus ,/wiki/Amadeus_(film),8.4,409043.0,"$52,066,791",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,1984,The Killing Fields ,/wiki/The_Killing_Fields_(film),7.8,57137.0,"$34,700,291",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,1984,A Passage to India ,/wiki/A_Passage_to_India_(film),7.3,19621.0,"$27,201,487",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1984,Places in the Heart,/wiki/Places_in_the_Heart,7.4,12659.0,"$34,901,614",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1984,A Soldier's Story,/wiki/A_Soldier%27s_Story,7.2,10773.0,"$21,821,347",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,1985,Out of Africa ,/wiki/Out_of_Africa_(film),7.1,82981.0,"$227,514,205",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,1985,Kiss of the Spider Woman ,/wiki/Kiss_of_the_Spider_Woman_(film),7.3,16686.0,"$17,009,654",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1985,Prizzi's Honor,/wiki/Prizzi%27s_Honor,6.7,25391.0,"$26,657,534",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1985,Witness ,/wiki/Witness_(1985_film),7.4,99282.0,"$68,706,993",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
253,1986,Platoon ,/wiki/Platoon_(film),8.1,422633.0,"$138,545,632",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,1986,Children of a Lesser God ,/wiki/Children_of_a_Lesser_God_(film),7.2,17827.0,"$31,853,080",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,1986,Hannah and Her Sisters,/wiki/Hannah_and_Her_Sisters,7.8,73255.0,"$40,084,041",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1986,The Mission ,/wiki/The_Mission_(1986_film),7.4,63216.0,"$17,502,499",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1986,A Room with a View ,/wiki/A_Room_with_a_View_(1985_film),7.2,45388.0,"$21,041,453",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,1987,The Last Emperor,/wiki/The_Last_Emperor,7.7,106875.0,"$43,993,869",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1987,Broadcast News ,/wiki/Broadcast_News_(film),7.2,32519.0,"$67,331,309",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,1987,Fatal Attraction,/wiki/Fatal_Attraction,6.9,90756.0,"$320,145,693",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1987,Hope and Glory ,/wiki/Hope_and_Glory_(film),7.3,13963.0,"$10,021,120",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
262,1987,Moonstruck,/wiki/Moonstruck,7.1,62814.0,"$80,642,217",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1988,Rain Man,/wiki/Rain_Man,8.0,525305.0,"$354,825,435",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
264,1988,The Accidental Tourist ,/wiki/The_Accidental_Tourist_(film),6.7,16744.0,"$32,632,093",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,1988,Dangerous Liaisons,/wiki/Dangerous_Liaisons,7.6,72345.0,"$34,670,720",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,1988,Mississippi Burning,/wiki/Mississippi_Burning,7.8,103970.0,"$34,603,943",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,1988,Working Girl,/wiki/Working_Girl,6.8,59500.0,"$102,953,112",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268,1989,Driving Miss Daisy,/wiki/Driving_Miss_Daisy,7.3,113308.0,"$145,793,296",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
269,1989,Born on the Fourth of July ,/wiki/Born_on_the_Fourth_of_July_(film),7.2,110794.0,"$161,001,698",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,1989,Dead Poets Society,/wiki/Dead_Poets_Society,8.1,507205.0,"$235,860,116",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1989,Field of Dreams,/wiki/Field_of_Dreams,7.5,122493.0,"$84,431,625",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1989,My Left Foot,/wiki/My_Left_Foot,8.0,46.0,"$14,743,391",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1990,Dances with Wolves,/wiki/Dances_with_Wolves,8.0,275168.0,"$424,208,848",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,1990,Awakenings,/wiki/Awakenings,7.8,148174.0,"$52,096,475",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,1990,Ghost ,/wiki/Ghost_(1990_film),7.1,224994.0,"$505,703,557",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
276,1990,The Godfather Part III,/wiki/The_Godfather_Part_III,7.6,406431.0,"$136,861,392",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1990,Goodfellas,/wiki/Goodfellas,6.9,25.0,"$47,036,784",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1991,The Silence of the Lambs ,/wiki/The_Silence_of_the_Lambs_(film),8.6,1464229.0,"$272,742,922",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279,1991,Beauty and the Beast ,/wiki/Beauty_and_the_Beast_(1991_film),7.1,318261.0,"$1,266,115,964",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
280,1991,Bugsy,/wiki/Bugsy,6.8,29959.0,"$49,114,016",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1991,JFK ,/wiki/JFK_(film),8.0,161615.0,"$205,405,498",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
282,1991,The Prince of Tides,/wiki/The_Prince_of_Tides,6.8,18785.0,"$74,787,599",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,1992,Unforgiven,/wiki/Unforgiven,8.2,419562.0,"$159,167,799",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,1992,The Crying Game,/wiki/The_Crying_Game,7.2,57503.0,"$62,548,947",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
285,1992,A Few Good Men,/wiki/A_Few_Good_Men,7.7,272238.0,"$243,240,178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
286,1992,Howards End ,/wiki/Howards_End_(film),7.4,34027.0,"$26,341,736",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287,1992,Scent of a Woman ,/wiki/Scent_of_a_Woman_(1992_film),8.0,308964.0,"$134,095,253",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1993,Schindler's List,/wiki/Schindler%27s_List,9.0,1380337.0,"$322,161,245",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1993,The Fugitive ,/wiki/The_Fugitive_(1993_film),7.8,304022.0,"$368,875,760",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
290,1993,In the Name of the Father ,/wiki/In_the_Name_of_the_Father_(film),8.1,179554.0,"$65,796,862",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1993,The Piano,/wiki/The_Piano,7.5,91080.0,"$40,185,556",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
292,1993,The Remains of the Day ,/wiki/The_Remains_of_the_Day_(film),7.8,78266.0,"$23,237,911",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
293,1994,Forrest Gump,/wiki/Forrest_Gump,8.8,2127602.0,"$678,226,465",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1994,Four Weddings and a Funeral,/wiki/Four_Weddings_and_a_Funeral,7.1,158098.0,"$245,700,832",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
295,1994,Pulp Fiction,/wiki/Pulp_Fiction,8.9,2101050.0,"$213,928,762",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
296,1994,Quiz Show ,/wiki/Quiz_Show_(film),7.5,71373.0,"$24,822,619",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1994,The Shawshank Redemption,/wiki/The_Shawshank_Redemption,9.3,2734155.0,"$28,884,504",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
298,1995,Braveheart,/wiki/Braveheart,8.4,1053011.0,"$213,216,216",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1995,Apollo 13 ,/wiki/Apollo_13_(film),7.7,302775.0,"$355,237,933",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1995,Babe ,/wiki/Babe_(film),6.9,129210.0,"$254,134,910",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1995,Sense and Sensibility ,/wiki/Sense_and_Sensibility_(film),7.7,119907.0,"$134,582,776",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
302,1996,The English Patient ,/wiki/The_English_Patient_(film),7.4,194708.0,"$231,976,425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
303,1996,Fargo ,/wiki/Fargo_(1996_film),8.9,382775.0,"$60,611,975",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
304,1996,Jerry Maguire,/wiki/Jerry_Maguire,7.3,274713.0,"$273,552,592",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305,1996,Shine ,/wiki/Shine_(film),7.6,55253.0,"$35,999,081",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
306,1997,Titanic ,/wiki/Titanic_(1997_film),7.9,1217053.0,"$2,264,743,257",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307,1997,As Good as It Gets,/wiki/As_Good_as_It_Gets,7.7,306485.0,"$314,178,011",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
308,1997,The Full Monty,/wiki/The_Full_Monty,7.2,109248.0,"$257,938,649",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1997,Good Will Hunting,/wiki/Good_Will_Hunting,8.3,998916.0,"$225,933,435",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1997,L.A. Confidential ,/wiki/L.A._Confidential_(film),8.2,592245.0,"$126,216,940",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
311,1998,Shakespeare in Love,/wiki/Shakespeare_in_Love,7.1,228967.0,"$289,317,794",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1998,Elizabeth ,/wiki/Elizabeth_(film),7.4,102061.0,"$82,150,642",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1998,Life Is Beautiful,/wiki/Life_Is_Beautiful,6.4,898.0,"$230,099,013",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
314,1998,Saving Private Ryan,/wiki/Saving_Private_Ryan,8.6,1418419.0,"$482,349,603",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1998,The Thin Red Line ,/wiki/The_Thin_Red_Line_(1998_film),7.6,192494.0,"$98,126,565",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
316,1999,American Beauty ,/wiki/American_Beauty_(1999_film),8.3,1171981.0,"$356,296,601",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1999,The Cider House Rules ,/wiki/The_Cider_House_Rules_(film),7.4,102011.0,"$88,545,092",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
318,1999,The Green Mile ,/wiki/The_Green_Mile_(film),8.6,1331825.0,"$286,801,374",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,1999,The Insider ,/wiki/The_Insider_(film),7.8,174681.0,"$60,289,912",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,1999,The Sixth Sense,/wiki/The_Sixth_Sense,8.2,1008296.0,"$672,806,432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
321,2000,Gladiator ,/wiki/Gladiator_(2000_film),8.5,1532742.0,"$503,162,313",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2000,Chocolat ,/wiki/Chocolat_(2000_film),7.3,195845.0,"$152,700,626",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
323,2000,"Crouching Tiger, Hidden Dragon","/wiki/Crouching_Tiger,_Hidden_Dragon",8.0,1486.0,"$213,977,285",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2000,Erin Brockovich ,/wiki/Erin_Brockovich_(film),7.4,206398.0,"$256,271,286",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2000,Traffic ,/wiki/Traffic_(2000_film),7.6,212423.0,"$207,515,725",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
326,2001,A Beautiful Mind ,/wiki/A_Beautiful_Mind_(film),8.2,948735.0,"$316,791,257",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2001,Gosford Park,/wiki/Gosford_Park,7.2,90392.0,"$87,754,044",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328,2001,In the Bedroom,/wiki/In_the_Bedroom,7.4,40938.0,"$44,763,181",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329,2001,The Lord of the Rings: The Fellowship of the Ring,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,8.8,1909585.0,"$898,204,420",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2001,Moulin Rouge!,/wiki/Moulin_Rouge!,7.6,290703.0,"$184,935,320",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
331,2002,Chicago ,/wiki/Chicago_(2002_film),8.0,59923.0,"$306,776,732",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,2002,Gangs of New York,/wiki/Gangs_of_New_York,7.5,452792.0,"$193,772,504",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2002,The Hours ,/wiki/The_Hours_(film),7.5,134755.0,"$108,846,072",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
334,2002,The Lord of the Rings: The Two Towers,/wiki/The_Lord_of_the_Rings:_The_Two_Towers,8.8,1697780.0,"$947,944,270",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2002,The Pianist ,/wiki/The_Pianist_(2002_film),8.5,853771.0,"$120,072,577",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
336,2003,The Lord of the Rings: The Return of the King,/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King,9.0,1880701.0,"$1,147,633,833",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,2003,Lost in Translation ,/wiki/Lost_in_Translation_(film),7.7,466486.0,"$118,686,937",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2003,Master and Commander: The Far Side of the World,/wiki/Master_and_Commander:_The_Far_Side_of_the_World,7.4,227829.0,"$211,622,535",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,2003,Mystic River ,/wiki/Mystic_River_(film),7.9,466921.0,"$156,595,191",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
340,2003,Seabiscuit ,/wiki/Seabiscuit_(film),7.3,74983.0,"$148,336,445",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
341,2004,Million Dollar Baby,/wiki/Million_Dollar_Baby,8.1,698263.0,"$216,763,646",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342,2004,The Aviator ,/wiki/The_Aviator_(2004_film),7.5,370586.0,"$213,719,942",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2004,Finding Neverland ,/wiki/Finding_Neverland_(film),7.7,208829.0,"$116,650,613",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2004,Ray ,/wiki/Ray_(film),8.3,89664.0,"$123,971,376",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345,2004,Sideways,/wiki/Sideways,7.5,195732.0,"$109,706,931",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
346,2005,Crash ,/wiki/Crash_(2004_film),6.4,63233.0,"$2,671,855",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2005,Brokeback Mountain,/wiki/Brokeback_Mountain,7.7,366493.0,"$178,062,759",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,2005,Capote ,/wiki/Capote_(film),7.3,136266.0,"$49,327,405",0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2005,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck",7.4,99444.0,"$54,641,191",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2005,Munich ,/wiki/Munich_(2005_film),7.5,231817.0,"$130,982,129",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
351,2006,The Departed,/wiki/The_Departed,8.5,1351191.0,"$291,480,452",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352,2006,Babel ,/wiki/Babel_(film),7.5,308766.0,"$135,330,182",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2006,Letters from Iwo Jima,/wiki/Letters_from_Iwo_Jima,7.9,165887.0,"$68,673,228",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2006,Little Miss Sunshine,/wiki/Little_Miss_Sunshine,7.8,493690.0,"$101,058,954",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355,2006,The Queen ,/wiki/The_Queen_(2006_film),8.6,487015.0,"$124,923,153",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2007,No Country for Old Men,/wiki/No_Country_for_Old_Men,8.2,997439.0,"$171,627,434",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,2007,Atonement ,/wiki/Atonement_(2007_film),7.8,286842.0,"$131,016,624",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
358,2007,Juno ,/wiki/Juno_(film),7.5,532244.0,"$232,372,681",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2007,Michael Clayton ,/wiki/Michael_Clayton_(film),7.2,169507.0,"$92,991,835",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
360,2007,There Will Be Blood,/wiki/There_Will_Be_Blood,8.2,600122.0,"$76,182,388",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2008,Slumdog Millionaire,/wiki/Slumdog_Millionaire,8.0,857226.0,"$378,410,542",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
362,2008,The Curious Case of Benjamin Button ,/wiki/The_Curious_Case_of_Benjamin_Button_(film),7.8,666645.0,"$335,802,786",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363,2008,Frost/Nixon ,/wiki/Frost/Nixon_(film),7.7,110097.0,"$27,426,335",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
