,year,film,wiki,rating,numVotes,worldwide_box_office,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,game-show,history,horror,music,musical,mystery,news,reality-tv,romance,sci-fi,short,sport,talk-show,thriller,war,western
364,2008,Milk ,/wiki/Milk_(2008_American_film),7.5,176098.0,"$54,589,558",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2008,The Reader ,/wiki/The_Reader_(2008_film),7.6,251339.0,"$108,902,486",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
366,2009,The Hurt Locker,/wiki/The_Hurt_Locker,7.5,460137.0,"$49,259,766",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
367,2009,Avatar ,/wiki/Avatar_(2009_film),7.7,376925.0,"$2,923,706,026",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
368,2009,The Blind Side ,/wiki/The_Blind_Side_(film),7.6,343450.0,"$309,231,694",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
369,2009,District 9,/wiki/District_9,7.9,693223.0,"$210,888,950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
370,2009,An Education,/wiki/An_Education,7.3,136065.0,"$26,096,852",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371,2009,Inglourious Basterds,/wiki/Inglourious_Basterds,8.3,1485428.0,"$321,457,747",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
372,2009,Precious ,/wiki/Precious_(film),7.3,113275.0,"$63,649,529",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2009,A Serious Man,/wiki/A_Serious_Man,7.0,145663.0,"$31,430,334",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2009,Up ,/wiki/Up_(2009_film),8.3,1066883.0,"$735,099,102",0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2009,Up in the Air ,/wiki/Up_in_the_Air_(2009_film),7.4,341623.0,"$166,842,739",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
376,2010,The King's Speech,/wiki/The_King%27s_Speech,8.0,690511.0,"$484,068,861",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2010,Black Swan ,/wiki/Black_Swan_(film),8.0,787178.0,"$329,398,046",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
378,2010,The Fighter,/wiki/The_Fighter,7.8,376098.0,"$129,190,869",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2010,Inception,/wiki/Inception,8.8,2403153.0,"$870,110,523",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
380,2010,The Kids Are All Right ,/wiki/The_Kids_Are_All_Right_(film),7.0,132207.0,"$34,758,951",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
381,2010,127 Hours,/wiki/127_Hours,7.5,385614.0,"$60,738,797",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,2010,The Social Network,/wiki/The_Social_Network,7.8,720689.0,"$224,920,375",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2010,Toy Story 3,/wiki/Toy_Story_3,8.3,852115.0,"$1,067,316,101",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,2010,True Grit ,/wiki/True_Grit_(2010_film),7.6,346416.0,"$252,276,927",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385,2010,Winter's Bone,/wiki/Winter%27s_Bone,7.1,145733.0,"$13,796,834",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386,2011,The Artist ,/wiki/The_Artist_(film),7.9,244636.0,"$133,471,171",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
387,2011,The Descendants,/wiki/The_Descendants,7.3,245160.0,"$177,243,185",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2011,Extremely Loud & Incredibly Close ,/wiki/Extremely_Loud_%26_Incredibly_Close_(film),6.9,103510.0,"$55,247,881",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,2011,The Help ,/wiki/The_Help_(film),8.1,471448.0,"$216,639,112",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2011,Hugo ,/wiki/Hugo_(film),7.5,328364.0,"$185,770,310",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391,2011,Midnight in Paris,/wiki/Midnight_in_Paris,7.7,433605.0,"$151,672,318",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2011,Moneyball ,/wiki/Moneyball_(film),7.6,438146.0,"$110,206,216",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
393,2011,The Tree of Life ,/wiki/The_Tree_of_Life_(film),6.8,180237.0,"$58,409,247",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2011,War Horse ,/wiki/War_Horse_(film),7.2,161086.0,"$177,584,879",1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,2012,Argo ,/wiki/Argo_(2012_film),7.7,624042.0,"$232,325,503",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
396,2012,Amour ,/wiki/Amour_(2012_film),7.6,5848.0,"$29,664,140",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2012,Beasts of the Southern Wild,/wiki/Beasts_of_the_Southern_Wild,7.2,84059.0,"$21,107,746",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2012,Django Unchained,/wiki/Django_Unchained,8.4,1592500.0,"$426,074,373",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
399,2012,Life of Pi ,/wiki/Life_of_Pi_(film),7.9,644279.0,"$609,016,565",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2012,Lincoln ,/wiki/Lincoln_(film),7.3,265354.0,"$275,293,450",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
401,2012,Les Misérables ,/wiki/Les_Mis%C3%A9rables_(2012_film),7.5,336046.0,"$54,465,930",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,2012,Silver Linings Playbook,/wiki/Silver_Linings_Playbook,7.7,720058.0,"$236,412,453",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
403,2012,Zero Dark Thirty,/wiki/Zero_Dark_Thirty,7.4,308187.0,"$132,820,716",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404,2013,12 Years a Slave ,/wiki/12_Years_a_Slave_(film),8.1,714599.0,"$187,733,202",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2013,American Hustle,/wiki/American_Hustle,7.2,487634.0,"$251,171,807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
406,2013,Captain Phillips ,/wiki/Captain_Phillips_(film),7.8,472252.0,"$218,791,811",1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407,2013,Dallas Buyers Club,/wiki/Dallas_Buyers_Club,7.9,498957.0,"$55,198,285",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
408,2013,Gravity ,/wiki/Gravity_(2013_film),7.7,839661.0,"$748,049,949",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
409,2013,Her ,/wiki/Her_(film),8.0,634291.0,"$48,517,427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
410,2013,Nebraska ,/wiki/Nebraska_(film),7.7,120183.0,"$27,682,872",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2013,Philomena ,/wiki/Philomena_(film),7.6,101853.0,"$100,129,872",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2013,The Wolf of Wall Street ,/wiki/The_Wolf_of_Wall_Street_(2013_film),8.2,1458210.0,"$406,878,233",0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2014,Birdman ,/wiki/Birdman_(film),7.7,644522.0,"$103,215,094",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2014,American Sniper,/wiki/American_Sniper,7.3,500701.0,"$547,459,020",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2014,Boyhood ,/wiki/Boyhood_(2014_film),7.9,359742.0,"$48,137,666",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2014,The Grand Budapest Hotel,/wiki/The_Grand_Budapest_Hotel,8.1,834412.0,"$173,082,189",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2014,The Imitation Game,/wiki/The_Imitation_Game,8.0,786691.0,"$233,555,708",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2014,Selma ,/wiki/Selma_(film),7.5,93187.0,"$67,782,762",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2014,The Theory of Everything ,/wiki/The_Theory_of_Everything_(2014_film),7.7,462950.0,"$123,726,688",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,2014,Whiplash ,/wiki/Whiplash_(2014_film),8.5,900884.0,"$49,396,747",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421,2015,Spotlight ,/wiki/Spotlight_(film),8.1,481249.0,"$98,690,254",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2015,The Big Short ,/wiki/The_Big_Short_(film),7.8,445748.0,"$133,440,870",0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2015,Bridge of Spies ,/wiki/Bridge_of_Spies_(film),7.6,317865.0,"$165,478,348",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
424,2015,Brooklyn ,/wiki/Brooklyn_(film),8.4,331758.0,"$62,402,155",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
425,2015,Mad Max: Fury Road,/wiki/Mad_Max:_Fury_Road,8.1,1025879.0,"$415,261,382",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
426,2015,The Martian ,/wiki/The_Martian_(film),8.0,877293.0,"$630,620,818",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427,2015,The Revenant ,/wiki/The_Revenant_(2015_film),8.0,826071.0,"$532,950,503",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428,2015,Room ,/wiki/Room_(2015_film),8.1,430907.0,"$35,401,758",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
429,2016,Moonlight ,/wiki/Moonlight_(2016_film),7.4,317509.0,"$65,172,611",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2016,Arrival ,/wiki/Arrival_(film),7.9,716903.0,"$203,388,186",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
431,2016,Fences ,/wiki/Fences_(film),7.2,111985.0,"$64,414,761",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2016,Hacksaw Ridge,/wiki/Hacksaw_Ridge,8.1,546213.0,"$180,563,636",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2016,Hell or High Water ,/wiki/Hell_or_High_Water_(2016_film),7.6,238437.0,"$37,999,675",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
434,2016,Hidden Figures,/wiki/Hidden_Figures,7.8,239571.0,"$235,956,898",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2016,La La Land,/wiki/La_La_Land,8.0,612272.0,"$471,983,281",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
436,2016,Lion ,/wiki/Lion_(2016_film),8.0,242287.0,"$140,853,810",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2016,Manchester by the Sea ,/wiki/Manchester_by_the_Sea_(film),7.8,292956.0,"$78,988,148",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2017,The Shape of Water,/wiki/The_Shape_of_Water,7.3,430989.0,"$195,333,312",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
439,2017,Call Me by Your Name ,/wiki/Call_Me_by_Your_Name_(film),7.8,287315.0,"$43,143,046",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440,2017,Darkest Hour ,/wiki/Darkest_Hour_(film),7.4,208954.0,"$150,847,274",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441,2017,Dunkirk ,/wiki/Dunkirk_(2017_film),7.8,680423.0,"$527,016,307",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
442,2017,Get Out,/wiki/Get_Out,7.7,636853.0,"$255,745,157",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2017,Lady Bird ,/wiki/Lady_Bird_(film),7.4,303288.0,"$78,986,478",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2017,Phantom Thread,/wiki/Phantom_Thread,7.4,137552.0,"$48,706,552",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
445,2017,The Post ,/wiki/The_Post_(film),7.2,156014.0,"$193,764,664",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
446,2017,"Three Billboards Outside Ebbing, Missouri","/wiki/Three_Billboards_Outside_Ebbing,_Missouri",8.1,523880.0,"$162,861,289",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2018,Green Book ,/wiki/Green_Book_(film),8.2,516910.0,"$321,752,656",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,2018,Black Panther ,/wiki/Black_Panther_(film),6.7,264664.0,"$1,349,926,083",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
449,2018,BlacKkKlansman,/wiki/BlacKkKlansman,7.5,272849.0,"$93,413,709",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2018,Bohemian Rhapsody ,/wiki/Bohemian_Rhapsody_(film),7.9,554739.0,"$910,809,311",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451,2018,The Favourite,/wiki/The_Favourite,7.5,207297.0,"$95,918,706",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
452,2018,Roma ,/wiki/Roma_(2018_film),7.7,163385.0,"$1,140,769",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2018,A Star Is Born ,/wiki/A_Star_Is_Born_(2018_film),7.6,396752.0,"$436,233,122",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
454,2018,Vice ,/wiki/Vice_(2018_film),7.2,153327.0,"$76,073,488",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2019,Parasite ,/wiki/Parasite_(2019_film),8.5,850243.0,"$40,283,786",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
456,2019,Ford v Ferrari,/wiki/Ford_v_Ferrari,8.1,414412.0,"$225,508,210",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2019,The Irishman,/wiki/The_Irishman,7.8,401561.0,"$968,853",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2019,Jojo Rabbit,/wiki/Jojo_Rabbit,7.9,407660.0,"$93,757,609",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,2019,Joker ,/wiki/Joker_(2019_film),8.4,1348529.0,"$1,074,458,282",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
460,2019,Little Women ,/wiki/Little_Women_(2019_film),7.8,218222.0,"$218,843,645",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
461,2019,Marriage Story,/wiki/Marriage_Story,7.9,322955.0,"$333,686",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
462,2019,1917 ,/wiki/1917_(2019_film),8.2,618335.0,"$384,577,421",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463,2019,Once Upon a Time in Hollywood,/wiki/Once_Upon_a_Time_in_Hollywood,8.2,52.0,"$377,617,598",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464,2020,Nomadland ,/wiki/Nomadland_(film),7.3,169978.0,"$39,458,207",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2020,The Father ,/wiki/The_Father_(2020_film),8.2,167233.0,"$24,267,597",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
466,2020,Judas and the Black Messiah,/wiki/Judas_and_the_Black_Messiah,7.4,84927.0,"$7,478,009",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2020,Minari ,/wiki/Minari_(film),7.4,86740.0,"$15,312,445",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2020,Promising Young Woman,/wiki/Promising_Young_Woman,7.5,186173.0,"$18,854,166",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,2020,Sound of Metal,/wiki/Sound_of_Metal,7.7,135976.0,"$516,520",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,2021,CODA ,/wiki/CODA_(2021_film),8.0,145243.0,"$1,911,296",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471,2021,Belfast ,/wiki/Belfast_(film),7.3,80495.0,"$49,142,744",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2021,Don't Look Up,/wiki/Don%27t_Look_Up,7.2,555062.0,"$791,863",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
473,2021,Drive My Car ,/wiki/Drive_My_Car_(film),7.6,57108.0,"$15,362,861",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2021,Dune ,/wiki/Dune_(2021_film),8.0,671939.0,"$402,027,830",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
475,2021,King Richard ,/wiki/King_Richard_(film),7.5,121695.0,"$39,429,285",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
476,2021,Licorice Pizza,/wiki/Licorice_Pizza,7.2,126385.0,"$33,273,940",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
477,2021,Nightmare Alley ,/wiki/Nightmare_Alley_(2021_film),7.0,152429.0,"$39,629,195",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,2021,The Power of the Dog ,/wiki/The_Power_of_the_Dog_(film),6.8,182145.0,"$271,009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
479,2021,West Side Story ,/wiki/West_Side_Story_(2021_film),7.2,88103.0,"$76,016,171",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
480,2022,Everything Everywhere All at Once,/wiki/Everything_Everywhere_All_at_Once,7.9,437015.0,"$140,211,159",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2022,Avatar: The Way of Water,/wiki/Avatar:_The_Way_of_Water,7.7,369719.0,"$2,319,766,200",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2022,The Banshees of Inisherin,/wiki/The_Banshees_of_Inisherin,7.7,202400.0,"$49,209,277",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2022,Elvis ,/wiki/Elvis_(2022_film),7.3,207142.0,"$288,670,284",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,2022,The Fabelmans,/wiki/The_Fabelmans,7.6,85709.0,"$45,164,110",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,2022,Tár,/wiki/T%C3%A1r,7.5,69684.0,"$27,541,681",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
486,2022,Top Gun: Maverick,/wiki/Top_Gun:_Maverick,8.3,577408.0,"$1,493,491,858",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
487,2022,Triangle of Sadness,/wiki/Triangle_of_Sadness,7.3,128812.0,"$25,615,870",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2022,Women Talking ,/wiki/Women_Talking_(film),6.9,29341.0,"$8,954,708",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
